Tile_ID,IF1_center_GHz,BW_MHz,RF_center_GHz,IF2_center_GHz,IF2_bw_MHz,LO1_GHz,LO2_GHz,Chain_Sense,Desired_S1_Formula,Desired_S2_Formula,IF1_Hz,IF1_GHz,IF1_harm_k,Source_Stage,Stage,Stage1_m,Stage1_n,Stage2_m,Stage2_n,Total_Order,Freq_GHz,Margin_dB,Level_dBm_equiv,Limit_dBc,Formula
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,1050000000.0,1.05,,Direct (S2),2,1,1,1,1,4,14.4,19.0,-79.0,-60.0,(1*LO2 - 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,2450000000.0,2.45,,Direct (S2),2,1,1,1,1,4,13.0,19.0,-79.0,-60.0,(1*LO2 - 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,1230000000.0,1.23,,Direct (S2),2,1,1,1,1,4,14.22,19.0,-79.0,-60.0,(1*LO2 - 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,1950000000.0,1.95,,Direct (S2),2,1,1,1,1,4,13.5,19.0,-79.0,-60.0,(1*LO2 - 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,2150000000.0,2.15,,Direct (S2),2,1,1,1,1,4,13.3,19.0,-79.0,-60.0,(1*LO2 - 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,1910000000.0,1.91,,Direct (S2),2,1,1,1,1,4,13.54,19.0,-79.0,-60.0,(1*LO2 - 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,1820000000.0,1.82,,Direct (S2),2,1,1,1,1,4,13.63,19.0,-79.0,-60.0,(1*LO2 - 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,2100000000.0,2.1,,Direct (S2),2,1,1,1,1,4,13.35,19.0,-79.0,-60.0,(1*LO2 - 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,2010000000.0,2.01,,Direct (S2),2,1,1,1,1,4,13.44,19.0,-79.0,-60.0,(1*LO2 - 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,2000000000.0,2.0,,Direct (S2),2,1,1,1,1,4,13.45,19.0,-79.0,-60.0,(1*LO2 - 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,2410000000.0,2.41,,Direct (S2),2,1,1,1,1,4,13.04,19.0,-79.0,-60.0,(1*LO2 - 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,2400000000.0,2.4,,Direct (S2),2,1,1,1,1,4,13.05,19.0,-79.0,-60.0,(1*LO2 - 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,1240000000.0,1.24,,Direct (S2),2,1,1,1,1,4,14.21,19.0,-79.0,-60.0,(1*LO2 - 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,1350000000.0,1.35,,Direct (S2),2,1,1,1,1,4,14.1,19.0,-79.0,-60.0,(1*LO2 - 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,2180000000.0,2.18,,Direct (S2),2,1,1,1,1,4,13.27,19.0,-79.0,-60.0,(1*LO2 - 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,2190000000.0,2.19,,Direct (S2),2,1,1,1,1,4,13.26,19.0,-79.0,-60.0,(1*LO2 - 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,2200000000.0,2.2,,Direct (S2),2,1,1,1,1,4,13.25,19.0,-79.0,-60.0,(1*LO2 - 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,1850000000.0,1.85,,Direct (S2),2,1,1,1,1,4,13.6,19.0,-79.0,-60.0,(1*LO2 - 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,1840000000.0,1.84,,Direct (S2),2,1,1,1,1,4,13.61,19.0,-79.0,-60.0,(1*LO2 - 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,1030000000.0,1.03,,Direct (S2),2,1,1,1,1,4,14.42,19.0,-79.0,-60.0,(1*LO2 - 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,1340000000.0,1.34,,Direct (S2),2,1,1,1,1,4,14.11,19.0,-79.0,-60.0,(1*LO2 - 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,2160000000.0,2.16,,Direct (S2),2,1,1,1,1,4,13.29,19.0,-79.0,-60.0,(1*LO2 - 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,1290000000.0,1.29,,Direct (S2),2,1,1,1,1,4,14.16,19.0,-79.0,-60.0,(1*LO2 - 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,1070000000.0,1.07,,Direct (S2),2,1,1,1,1,4,14.38,19.0,-79.0,-60.0,(1*LO2 - 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,1870000000.0,1.87,,Direct (S2),2,1,1,1,1,4,13.58,19.0,-79.0,-60.0,(1*LO2 - 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,1880000000.0,1.88,,Direct (S2),2,1,1,1,1,4,13.57,19.0,-79.0,-60.0,(1*LO2 - 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,1900000000.0,1.9,,Direct (S2),2,1,1,1,1,4,13.55,19.0,-79.0,-60.0,(1*LO2 - 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,1890000000.0,1.89,,Direct (S2),2,1,1,1,1,4,13.56,19.0,-79.0,-60.0,(1*LO2 - 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,1110000000.0,1.11,,Direct (S2),2,1,1,1,1,4,14.34,19.0,-79.0,-60.0,(1*LO2 - 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,1860000000.0,1.86,,Direct (S2),2,1,1,1,1,4,13.59,19.0,-79.0,-60.0,(1*LO2 - 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,1940000000.0,1.94,,Direct (S2),2,1,1,1,1,4,13.51,19.0,-79.0,-60.0,(1*LO2 - 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,1330000000.0,1.33,,Direct (S2),2,1,1,1,1,4,14.12,19.0,-79.0,-60.0,(1*LO2 - 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,1930000000.0,1.93,,Direct (S2),2,1,1,1,1,4,13.52,19.0,-79.0,-60.0,(1*LO2 - 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,1920000000.0,1.92,,Direct (S2),2,1,1,1,1,4,13.53,19.0,-79.0,-60.0,(1*LO2 - 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,1040000000.0,1.04,,Direct (S2),2,1,1,1,1,4,14.41,19.0,-79.0,-60.0,(1*LO2 - 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,1830000000.0,1.83,,Direct (S2),2,1,1,1,1,4,13.62,19.0,-79.0,-60.0,(1*LO2 - 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,1800000000.0,1.8,,Direct (S2),2,1,1,1,1,4,13.65,19.0,-79.0,-60.0,(1*LO2 - 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,1790000000.0,1.79,,Direct (S2),2,1,1,1,1,4,13.66,19.0,-79.0,-60.0,(1*LO2 - 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,1010000000.0,1.01,,Direct (S2),2,1,1,1,1,4,14.44,19.0,-79.0,-60.0,(1*LO2 - 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,1770000000.0,1.77,,Direct (S2),2,1,1,1,1,4,13.68,19.0,-79.0,-60.0,(1*LO2 - 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,1760000000.0,1.76,,Direct (S2),2,1,1,1,1,4,13.69,19.0,-79.0,-60.0,(1*LO2 - 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,1780000000.0,1.78,,Direct (S2),2,1,1,1,1,4,13.67,19.0,-79.0,-60.0,(1*LO2 - 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,1370000000.0,1.37,,Direct (S2),2,1,1,1,1,4,14.08,19.0,-79.0,-60.0,(1*LO2 - 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,1360000000.0,1.36,,Direct (S2),2,1,1,1,1,4,14.09,19.0,-79.0,-60.0,(1*LO2 - 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,1120000000.0,1.12,,Direct (S2),2,1,1,1,1,4,14.33,19.0,-79.0,-60.0,(1*LO2 - 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,2440000000.0,2.44,,Direct (S2),2,1,1,1,1,4,13.01,19.0,-79.0,-60.0,(1*LO2 - 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,1810000000.0,1.81,,Direct (S2),2,1,1,1,1,4,13.64,19.0,-79.0,-60.0,(1*LO2 - 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,2430000000.0,2.43,,Direct (S2),2,1,1,1,1,4,13.02,19.0,-79.0,-60.0,(1*LO2 - 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,1020000000.0,1.02,,Direct (S2),2,1,1,1,1,4,14.43,19.0,-79.0,-60.0,(1*LO2 - 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,1750000000.0,1.75,,Direct (S2),2,1,1,1,1,4,13.7,19.0,-79.0,-60.0,(1*LO2 - 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,1220000000.0,1.22,,Direct (S2),2,1,1,1,1,4,14.23,19.0,-79.0,-60.0,(1*LO2 - 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,1280000000.0,1.28,,Direct (S2),2,1,1,1,1,4,14.17,19.0,-79.0,-60.0,(1*LO2 - 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,2120000000.0,2.12,,Direct (S2),2,1,1,1,1,4,13.33,19.0,-79.0,-60.0,(1*LO2 - 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,2130000000.0,2.13,,Direct (S2),2,1,1,1,1,4,13.32,19.0,-79.0,-60.0,(1*LO2 - 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,2420000000.0,2.42,,Direct (S2),2,1,1,1,1,4,13.03,19.0,-79.0,-60.0,(1*LO2 - 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,2390000000.0,2.39,,Direct (S2),2,1,1,1,1,4,13.06,19.0,-79.0,-60.0,(1*LO2 - 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,1500000000.0,1.5,,Direct (S2),2,1,1,1,1,4,13.95,19.0,-79.0,-60.0,(1*LO2 - 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,1410000000.0,1.41,,Direct (S2),2,1,1,1,1,4,14.04,19.0,-79.0,-60.0,(1*LO2 - 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,1510000000.0,1.51,,Direct (S2),2,1,1,1,1,4,13.94,19.0,-79.0,-60.0,(1*LO2 - 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,1570000000.0,1.57,,Direct (S2),2,1,1,1,1,4,13.88,19.0,-79.0,-60.0,(1*LO2 - 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,1550000000.0,1.55,,Direct (S2),2,1,1,1,1,4,13.9,19.0,-79.0,-60.0,(1*LO2 - 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,1560000000.0,1.56,,Direct (S2),2,1,1,1,1,4,13.89,19.0,-79.0,-60.0,(1*LO2 - 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,1200000000.0,1.2,,Direct (S2),2,1,1,1,1,4,14.25,19.0,-79.0,-60.0,(1*LO2 - 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,2320000000.0,2.32,,Direct (S2),2,1,1,1,1,4,13.13,19.0,-79.0,-60.0,(1*LO2 - 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,1640000000.0,1.64,,Direct (S2),2,1,1,1,1,4,13.81,19.0,-79.0,-60.0,(1*LO2 - 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,1190000000.0,1.19,,Direct (S2),2,1,1,1,1,4,14.26,19.0,-79.0,-60.0,(1*LO2 - 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,1630000000.0,1.63,,Direct (S2),2,1,1,1,1,4,13.82,19.0,-79.0,-60.0,(1*LO2 - 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,1150000000.0,1.15,,Direct (S2),2,1,1,1,1,4,14.3,19.0,-79.0,-60.0,(1*LO2 - 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,1380000000.0,1.38,,Direct (S2),2,1,1,1,1,4,14.07,19.0,-79.0,-60.0,(1*LO2 - 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,1000000000.0,1.0,,Direct (S2),2,1,1,1,1,4,14.45,19.0,-79.0,-60.0,(1*LO2 - 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,1620000000.0,1.62,,Direct (S2),2,1,1,1,1,4,13.83,19.0,-79.0,-60.0,(1*LO2 - 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,1140000000.0,1.14,,Direct (S2),2,1,1,1,1,4,14.31,19.0,-79.0,-60.0,(1*LO2 - 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,1540000000.0,1.54,,Direct (S2),2,1,1,1,1,4,13.91,19.0,-79.0,-60.0,(1*LO2 - 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,1600000000.0,1.6,,Direct (S2),2,1,1,1,1,4,13.85,19.0,-79.0,-60.0,(1*LO2 - 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,1400000000.0,1.4,,Direct (S2),2,1,1,1,1,4,14.05,19.0,-79.0,-60.0,(1*LO2 - 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,1690000000.0,1.69,,Direct (S2),2,1,1,1,1,4,13.76,19.0,-79.0,-60.0,(1*LO2 - 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,1210000000.0,1.21,,Direct (S2),2,1,1,1,1,4,14.24,19.0,-79.0,-60.0,(1*LO2 - 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,1130000000.0,1.13,,Direct (S2),2,1,1,1,1,4,14.32,19.0,-79.0,-60.0,(1*LO2 - 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,1670000000.0,1.67,,Direct (S2),2,1,1,1,1,4,13.78,19.0,-79.0,-60.0,(1*LO2 - 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,1680000000.0,1.68,,Direct (S2),2,1,1,1,1,4,13.77,19.0,-79.0,-60.0,(1*LO2 - 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,1660000000.0,1.66,,Direct (S2),2,1,1,1,1,4,13.79,19.0,-79.0,-60.0,(1*LO2 - 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,1590000000.0,1.59,,Direct (S2),2,1,1,1,1,4,13.86,19.0,-79.0,-60.0,(1*LO2 - 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,1580000000.0,1.58,,Direct (S2),2,1,1,1,1,4,13.87,19.0,-79.0,-60.0,(1*LO2 - 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,1610000000.0,1.61,,Direct (S2),2,1,1,1,1,4,13.84,19.0,-79.0,-60.0,(1*LO2 - 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,1730000000.0,1.73,,Direct (S2),2,1,1,1,1,4,13.72,19.0,-79.0,-60.0,(1*LO2 - 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,1740000000.0,1.74,,Direct (S2),2,1,1,1,1,4,13.71,19.0,-79.0,-60.0,(1*LO2 - 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,1650000000.0,1.65,,Direct (S2),2,1,1,1,1,4,13.8,19.0,-79.0,-60.0,(1*LO2 - 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,1720000000.0,1.72,,Direct (S2),2,1,1,1,1,4,13.73,19.0,-79.0,-60.0,(1*LO2 - 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,2260000000.0,2.26,,Direct (S2),2,1,1,1,1,4,13.19,19.0,-79.0,-60.0,(1*LO2 - 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,1710000000.0,1.71,,Direct (S2),2,1,1,1,1,4,13.74,19.0,-79.0,-60.0,(1*LO2 - 1*IF2_desired)
